{'transaction_id': '3b2c26c0-a727-4ad4-a805-7888941ab4fa', 'amount': 46116.87, 'timestamp': '2025-05-27T15:31:12.136472', 'location': 'CHI', 'card_id': '1f9057f4-008f-483b-84bd-f17af1ab23de', 'merchant_id': '7938', 'risk': 50, 'fraud': True}
{'transaction_id': '2b40392b-b228-435d-8251-9779f1d8b4be', 'amount': 29732.56, 'timestamp': '2025-05-27T17:37:12.137835', 'location': 'LA', 'card_id': '1c3c0c69-8577-4d1a-9c51-c4af7de5f699', 'merchant_id': '8537', 'risk': 50, 'fraud': True}
{'transaction_id': '04cc1ca3-3bd0-4fe5-8905-d3e54f6d9e11', 'amount': 30528.77, 'timestamp': '2025-05-27T17:24:50.137843', 'location': 'DAL', 'card_id': 'a310d9a2-c5c5-4e22-8201-e8a068a194e9', 'merchant_id': '4008', 'risk': 50, 'fraud': True}
{'transaction_id': '61c22aed-236b-46db-b475-ce4d7d23dae2', 'amount': 37817.4, 'timestamp': '2025-05-27T09:19:59.137866', 'location': 'LA', 'card_id': '3f7072ac-96e8-4658-a5fa-2a8085c6abee', 'merchant_id': '3909', 'risk': 70, 'fraud': True}
{'transaction_id': '5b246a0e-4980-489e-8d11-0b9093f3933c', 'amount': 26271.17, 'timestamp': '2025-05-26T22:55:46.137900', 'location': 'LA', 'card_id': 'fce7cbf3-e325-4c1c-a9e7-e65c96e5d66a', 'merchant_id': '9184', 'risk': 50, 'fraud': True}
{'transaction_id': 'e2de1ef9-0bcf-4a76-b5fd-c4248ec11331', 'amount': 47397.32, 'timestamp': '2025-05-27T04:17:36.137933', 'location': 'DAL', 'card_id': 'addc5d73-0509-41ab-baae-1bbb44020292', 'merchant_id': '2660', 'risk': 50, 'fraud': True}
{'transaction_id': 'dd4cf28e-bbf7-45ed-b99b-1eac078dc1af', 'amount': 36060.97, 'timestamp': '2025-05-27T18:57:20.137976', 'location': 'DAL', 'card_id': '2b9277d8-ec2c-4ed2-ba64-809738a360f2', 'merchant_id': '2807', 'risk': 50, 'fraud': True}
{'transaction_id': '9d2861e8-3bd3-4aa4-a5b5-2d15cb94efa1', 'amount': 21409.82, 'timestamp': '2025-05-27T10:03:57.137992', 'location': 'ATL', 'card_id': '5e0a96e8-9bde-498e-872c-7626f3666975', 'merchant_id': '2376', 'risk': 50, 'fraud': True}
{'transaction_id': 'fd03899f-edbd-4379-9610-5948553366b7', 'amount': 26135.85, 'timestamp': '2025-05-27T14:01:57.137999', 'location': 'ATL', 'card_id': '3a9a6054-a76d-40b5-a8b1-e8c5ca8952c2', 'merchant_id': '4134', 'risk': 50, 'fraud': True}
{'transaction_id': 'a4042c5b-29f4-4c91-83e4-be0d5263ea29', 'amount': 31065.63, 'timestamp': '2025-05-27T02:56:20.138015', 'location': 'DAL', 'card_id': 'ca417e12-304b-4298-984f-5bd1ed5cd46a', 'merchant_id': '6143', 'risk': 50, 'fraud': True}
{'transaction_id': 'f7d38ca9-cbf0-4e29-8066-8d931f769a03', 'amount': 31384.38, 'timestamp': '2025-05-27T02:24:55.138022', 'location': 'DAL', 'card_id': 'c46761ca-1e56-4edd-8c25-e31f04e6c10a', 'merchant_id': '6474', 'risk': 50, 'fraud': True}
{'transaction_id': '7583e81f-95c2-473e-83f8-9a5842dbd52d', 'amount': 20368.64, 'timestamp': '2025-05-27T06:01:57.138045', 'location': 'SF', 'card_id': 'f5b7ec81-d779-4a65-bc63-0dfc19fc4778', 'merchant_id': '6185', 'risk': 50, 'fraud': True}
{'transaction_id': '1d90add6-9dcd-450e-8618-07bec6695a36', 'amount': 28281.58, 'timestamp': '2025-05-27T07:04:11.138053', 'location': 'LA', 'card_id': '8d5c0142-e701-49f2-b499-d48ffaec8e6c', 'merchant_id': '4044', 'risk': 50, 'fraud': True}
{'transaction_id': 'e18bd98b-ed10-4cb7-a5de-4b23828665b1', 'amount': 20421.87, 'timestamp': '2025-05-27T14:09:44.138060', 'location': 'BOS', 'card_id': 'deccb6c9-f96b-4ca2-909a-54eb0a6d015a', 'merchant_id': '9471', 'risk': 50, 'fraud': True}
{'transaction_id': '179d3645-e7ad-4f43-95d6-5e2cfa6f04b6', 'amount': 22939.9, 'timestamp': '2025-05-27T04:29:37.138077', 'location': 'BOS', 'card_id': '1ed417d5-2ee3-4984-83f7-a3edea1b6ef9', 'merchant_id': '1438', 'risk': 50, 'fraud': True}
{'transaction_id': 'df2b46a6-bbbf-494c-89f7-b9a538f29f2d', 'amount': 30711.61, 'timestamp': '2025-05-27T05:07:59.138093', 'location': 'NY', 'card_id': '0456c623-4efb-4961-96bf-1386dc96454e', 'merchant_id': '3721', 'risk': 50, 'fraud': True}
{'transaction_id': '0e23bd13-3cd9-4040-bb1b-e5b17ca2607d', 'amount': 48066.24, 'timestamp': '2025-05-27T10:13:32.138108', 'location': 'DAL', 'card_id': '56454345-eeff-4154-8530-a25521cd31de', 'merchant_id': '4048', 'risk': 50, 'fraud': True}
{'transaction_id': 'be2ec3f6-16bb-467d-b641-392fb7cac517', 'amount': 40861.94, 'timestamp': '2025-05-26T19:55:36.138116', 'location': 'ATL', 'card_id': '1fb298ce-3910-40f8-ac48-1d498c9203c0', 'merchant_id': '7074', 'risk': 50, 'fraud': True}
{'transaction_id': '6643d537-9bf3-4bdf-b332-5f156c4e80c9', 'amount': 33929.55, 'timestamp': '2025-05-27T09:47:20.138123', 'location': 'DAL', 'card_id': '4b7060cc-d86f-4e61-9e88-28921575c744', 'merchant_id': '9909', 'risk': 70, 'fraud': True}
{'transaction_id': 'fa896243-09c1-433f-b659-3bec0b4b538f', 'amount': 43431.39, 'timestamp': '2025-05-27T16:45:34.138153', 'location': 'ATL', 'card_id': '080b5a22-e70c-40bb-a497-a5e0be794d36', 'merchant_id': '9760', 'risk': 50, 'fraud': True}
{'transaction_id': '5b0f7f3c-9803-4e0b-a700-eece1443481f', 'amount': 32702.94, 'timestamp': '2025-05-27T13:38:16.138168', 'location': 'NY', 'card_id': '6ac87195-b254-45d8-adab-e2f2435f5438', 'merchant_id': '3212', 'risk': 50, 'fraud': True}
{'transaction_id': '470e3aa5-5fbb-40aa-9b31-e2df68bd3be2', 'amount': 34967.73, 'timestamp': '2025-05-27T17:39:03.138176', 'location': 'DAL', 'card_id': '6d26c0ac-e3a9-47cf-b38e-921fc22a65dd', 'merchant_id': '7180', 'risk': 50, 'fraud': True}
{'transaction_id': 'edc8bcfb-1110-4536-85ff-47e6d0dd4d5b', 'amount': 31074.41, 'timestamp': '2025-05-26T22:58:09.138183', 'location': 'ATL', 'card_id': '09a0dbe0-d8a2-456c-9531-1c5b2a591b45', 'merchant_id': '7123', 'risk': 50, 'fraud': True}
{'transaction_id': '9894b1b4-5441-49df-8742-86beabb8ca4b', 'amount': 28799.35, 'timestamp': '2025-05-27T11:09:18.138198', 'location': 'CHI', 'card_id': 'b0b7d5d9-5699-4bd7-ad3c-559e0bbdb775', 'merchant_id': '2130', 'risk': 50, 'fraud': True}
{'transaction_id': '4f012838-3c7f-47f6-97b2-e2dbeffa8e4d', 'amount': 47648.89, 'timestamp': '2025-05-27T10:14:23.138206', 'location': 'BOS', 'card_id': '028aa6a1-5f3c-4977-94bc-90a45f7c2b57', 'merchant_id': '5144', 'risk': 50, 'fraud': True}
{'transaction_id': '67447f23-b070-4906-9024-123f3181bf6c', 'amount': 21394.81, 'timestamp': '2025-05-27T01:22:28.138214', 'location': 'CHI', 'card_id': 'a1b12d92-4393-49b0-8c13-51acb36e0e5e', 'merchant_id': '3529', 'risk': 70, 'fraud': True}
{'transaction_id': '0deef47b-4de5-4651-92e7-c5f827a3928c', 'amount': 46326.98, 'timestamp': '2025-05-27T06:01:31.138221', 'location': 'DAL', 'card_id': 'bf194f9d-1964-4e18-ba8a-62613c3d545d', 'merchant_id': '5379', 'risk': 70, 'fraud': True}
{'transaction_id': '90f8f9d0-d105-468d-bdca-6f50c84bea66', 'amount': 40225.47, 'timestamp': '2025-05-27T00:32:35.138260', 'location': 'CHI', 'card_id': '1bdd75cf-af28-49b3-9c81-e7c70fe156f1', 'merchant_id': '6380', 'risk': 50, 'fraud': True}
{'transaction_id': '8c1fca81-8026-43c7-9780-83a9c0ef2d23', 'amount': 35320.84, 'timestamp': '2025-05-27T15:57:11.138267', 'location': 'ATL', 'card_id': 'd2a102e1-4b26-4fc0-9e42-2275f097e303', 'merchant_id': '5358', 'risk': 50, 'fraud': True}
{'transaction_id': 'd83dc85e-38f4-4629-98ae-4f7fc34fb9da', 'amount': 48630.46, 'timestamp': '2025-05-27T16:48:53.138274', 'location': 'NY', 'card_id': '51aada6d-c5cb-43ca-a92e-060f27c382fb', 'merchant_id': '5325', 'risk': 50, 'fraud': True}
{'transaction_id': 'ffae7f55-bc27-4e1c-b5cd-28c555a54d42', 'amount': 42254.26, 'timestamp': '2025-05-26T23:59:22.138295', 'location': 'SEA', 'card_id': 'c1d36f9c-06bb-4f23-834e-83af7def361d', 'merchant_id': '7269', 'risk': 70, 'fraud': True}
{'transaction_id': '5475f46d-1222-42d7-93d9-8d34f9e9308c', 'amount': 42712.55, 'timestamp': '2025-05-26T21:02:32.138303', 'location': 'NY', 'card_id': '32d9e89c-2f80-421d-ae0e-5b412bf56d8e', 'merchant_id': '1926', 'risk': 50, 'fraud': True}
{'transaction_id': 'c2af2d80-e81c-4643-baa1-6009aae21b97', 'amount': 22670.82, 'timestamp': '2025-05-27T01:33:12.138310', 'location': 'SF', 'card_id': '0e159260-30e3-40a7-a0fe-28b77d55b561', 'merchant_id': '3424', 'risk': 50, 'fraud': True}
{'transaction_id': 'bcd8986a-a598-4997-87bf-e0d338956176', 'amount': 39767.58, 'timestamp': '2025-05-27T13:03:31.138331', 'location': 'DAL', 'card_id': 'aa07f0b2-88da-4282-b052-af4a9138bd64', 'merchant_id': '3378', 'risk': 50, 'fraud': True}
{'transaction_id': '0b8ce59c-27b4-4a5c-9944-ac81db0ddd5c', 'amount': 43504.57, 'timestamp': '2025-05-27T05:49:09.138345', 'location': 'SEA', 'card_id': '93d6f079-9408-4fd7-a3ec-ce158bac928c', 'merchant_id': '7976', 'risk': 50, 'fraud': True}
{'transaction_id': 'd5aad6e9-242e-4b7a-bc2a-4f586bf636e9', 'amount': 20464.42, 'timestamp': '2025-05-26T19:09:26.138359', 'location': 'ATL', 'card_id': '288a57d6-b1cb-4d98-9996-c8ff826ceaea', 'merchant_id': '2677', 'risk': 50, 'fraud': True}
{'transaction_id': '95a4e9c9-061c-49fa-8df1-4e7354e0ffd6', 'amount': 28481.77, 'timestamp': '2025-05-26T19:41:01.138373', 'location': 'NY', 'card_id': 'ba4a3647-6b3f-4a5d-ae9d-ea168ad75375', 'merchant_id': '3149', 'risk': 70, 'fraud': True}
{'transaction_id': 'd678f0db-f9f5-48d6-bd4f-5cc36651123f', 'amount': 48407.45, 'timestamp': '2025-05-27T10:12:08.138381', 'location': 'LA', 'card_id': '9ecfbcd3-2fb2-47f2-b665-df8a212227b0', 'merchant_id': '1374', 'risk': 50, 'fraud': True}
{'transaction_id': '1b49d0bd-2ef3-46af-8b30-6988c94a718c', 'amount': 25132.52, 'timestamp': '2025-05-27T12:14:15.138388', 'location': 'CHI', 'card_id': '9aced99c-816c-4680-acf3-cab5284c747d', 'merchant_id': '7383', 'risk': 50, 'fraud': True}
{'transaction_id': 'bed59139-d376-4e86-8c6a-d79c81204f6d', 'amount': 29993.17, 'timestamp': '2025-05-26T19:18:16.138395', 'location': 'NY', 'card_id': '2196a247-22fb-4fbd-8402-1d33749935d4', 'merchant_id': '8259', 'risk': 70, 'fraud': True}
{'transaction_id': 'f1ee310f-7150-4d6d-afda-179c4a9061c9', 'amount': 38079.23, 'timestamp': '2025-05-27T09:09:48.138416', 'location': 'SEA', 'card_id': 'b5947fb5-401a-4d53-a764-c118b42cac1e', 'merchant_id': '3147', 'risk': 50, 'fraud': True}
{'transaction_id': '1ee462f9-97e9-4e49-940b-001c1de8d9aa', 'amount': 45459.81, 'timestamp': '2025-05-26T21:30:20.138445', 'location': 'SEA', 'card_id': '9e3969cb-0bf6-481f-b1fd-a42de9b3318c', 'merchant_id': '2134', 'risk': 50, 'fraud': True}
{'transaction_id': 'e23ba39d-ab15-43e7-a1f7-b2a23a2341c8', 'amount': 45143.51, 'timestamp': '2025-05-27T00:58:59.138461', 'location': 'CHI', 'card_id': '2cd91567-8f73-4838-b513-4236e90e99d2', 'merchant_id': '9596', 'risk': 50, 'fraud': True}
{'transaction_id': '7864fc3a-47be-4da5-8150-e4541d11b396', 'amount': 26960.22, 'timestamp': '2025-05-27T15:39:49.138475', 'location': 'DAL', 'card_id': 'f368d257-cd27-4ddd-a094-f9fdd6ebe4f3', 'merchant_id': '4676', 'risk': 50, 'fraud': True}
{'transaction_id': '8c56eab6-aedf-4177-ab32-3b701cd3e581', 'amount': 34547.02, 'timestamp': '2025-05-26T21:06:53.138490', 'location': 'CHI', 'card_id': '2f420d3b-5f0d-4859-b441-f0fd586cd637', 'merchant_id': '1573', 'risk': 50, 'fraud': True}
{'transaction_id': '2dfcaa36-2ff5-4c4d-b704-5b9c726df3f5', 'amount': 27252.7, 'timestamp': '2025-05-26T20:02:18.138512', 'location': 'ATL', 'card_id': '0fca3ca9-74da-4465-abb6-7067d25d2469', 'merchant_id': '2871', 'risk': 50, 'fraud': True}
{'transaction_id': '4f786ca9-8b33-4958-8975-1843a9ebcfd4', 'amount': 22391.23, 'timestamp': '2025-05-27T09:26:30.138519', 'location': 'DAL', 'card_id': '63205f18-0df4-413b-9d08-85f30222df10', 'merchant_id': '3347', 'risk': 50, 'fraud': True}
{'transaction_id': '09d9f84c-7ee8-430f-8429-e8d829865db8', 'amount': 32506.94, 'timestamp': '2025-05-27T03:10:02.138534', 'location': 'ATL', 'card_id': '7d1f7798-c0aa-46a2-ae76-2056c6665975', 'merchant_id': '5847', 'risk': 50, 'fraud': True}
{'transaction_id': '20f0e946-6972-4885-9e6c-7f8a3a1a8d4c', 'amount': 20540.48, 'timestamp': '2025-05-27T18:15:55.138542', 'location': 'SEA', 'card_id': '863fb69b-aebe-489c-bba9-fa324868b55d', 'merchant_id': '3403', 'risk': 50, 'fraud': True}
{'transaction_id': 'e14e546a-cfde-4da2-9d92-373d5478a3db', 'amount': 33061.36, 'timestamp': '2025-05-27T06:21:24.138550', 'location': 'LA', 'card_id': '5a2f4870-a8fa-4204-ae64-fb5d57eba7d9', 'merchant_id': '7519', 'risk': 70, 'fraud': True}
{'transaction_id': '790007ae-f3fe-411d-9175-6747370ade92', 'amount': 27061.43, 'timestamp': '2025-05-27T04:15:15.138557', 'location': 'SF', 'card_id': 'e1f63d7a-c012-4c57-8539-7861b5bb4632', 'merchant_id': '1276', 'risk': 50, 'fraud': True}
{'transaction_id': '80d68236-0929-4b35-b181-e12c1bc2465c', 'amount': 32463.51, 'timestamp': '2025-05-26T19:39:34.138595', 'location': 'BOS', 'card_id': 'df0666d4-6c78-4d26-b20c-abf515ea9f42', 'merchant_id': '8187', 'risk': 50, 'fraud': True}
{'transaction_id': '175aeecc-10a1-4bcb-8872-7f6f125d6c75', 'amount': 35992.16, 'timestamp': '2025-05-26T22:08:36.138602', 'location': 'BOS', 'card_id': 'ce886da1-3781-4510-9da8-938bc4864219', 'merchant_id': '8708', 'risk': 50, 'fraud': True}
{'transaction_id': '8dbafa5c-c820-414d-8357-7d57a016bd27', 'amount': 30027.18, 'timestamp': '2025-05-27T15:25:06.138610', 'location': 'BOS', 'card_id': 'f56a8669-efe8-4aa7-b890-f9b577440229', 'merchant_id': '6002', 'risk': 50, 'fraud': True}
{'transaction_id': '6e3e9c71-7274-432a-a2fb-86177593835a', 'amount': 28088.56, 'timestamp': '2025-05-27T09:57:23.138618', 'location': 'NY', 'card_id': '033deba4-9c9c-43c5-809d-18008659876f', 'merchant_id': '7755', 'risk': 50, 'fraud': True}
{'transaction_id': '82ef0eee-1e76-4445-8542-a6217bb60430', 'amount': 41196.1, 'timestamp': '2025-05-27T00:43:11.138633', 'location': 'SF', 'card_id': '8ab51aec-d38f-4f7f-b193-64ebc07af75d', 'merchant_id': '1605', 'risk': 50, 'fraud': True}
{'transaction_id': 'ae678b4a-d7fd-4022-9c6b-baa6dad7b2bb', 'amount': 24360.34, 'timestamp': '2025-05-27T06:36:12.138640', 'location': 'CHI', 'card_id': '53cd6214-bf0a-4844-be98-b5cdcb12fda3', 'merchant_id': '2448', 'risk': 50, 'fraud': True}
{'transaction_id': 'a9d7bb35-10b9-4829-8dce-e34fb2dc3ee3', 'amount': 21593.71, 'timestamp': '2025-05-27T01:25:58.138648', 'location': 'SF', 'card_id': 'e80103ed-6d57-4771-bbbf-236b0f1aad84', 'merchant_id': '8360', 'risk': 50, 'fraud': True}
{'transaction_id': '596cd5ef-c1cf-497f-9514-c760d093cc4d', 'amount': 20435.97, 'timestamp': '2025-05-27T08:24:28.138655', 'location': 'NY', 'card_id': '3af10382-bf1b-4766-b06b-7a987ea487fd', 'merchant_id': '7622', 'risk': 50, 'fraud': True}
{'transaction_id': 'cdc8adfa-59f1-463b-b115-eb532cb97776', 'amount': 22495.87, 'timestamp': '2025-05-27T07:58:16.138670', 'location': 'LA', 'card_id': '2b95f3ce-7403-4ead-bc7f-ca61db3c8465', 'merchant_id': '3096', 'risk': 50, 'fraud': True}
{'transaction_id': '7cabdd55-86c5-4a2b-8a0a-94108c159172', 'amount': 39466.02, 'timestamp': '2025-05-27T02:36:06.138677', 'location': 'BOS', 'card_id': '0e2fbfa1-5511-498c-8906-65450ff3398c', 'merchant_id': '6017', 'risk': 50, 'fraud': True}
{'transaction_id': '2716443c-e14c-47e8-b220-602e66bb633a', 'amount': 39827.01, 'timestamp': '2025-05-27T17:10:02.138700', 'location': 'SEA', 'card_id': 'cfa2c494-c910-4952-926c-f14b59a99e39', 'merchant_id': '6900', 'risk': 50, 'fraud': True}
{'transaction_id': '3e92b9ad-9c72-4723-bcf0-bb41b77d6bdb', 'amount': 36108.88, 'timestamp': '2025-05-27T10:19:50.138714', 'location': 'LA', 'card_id': '801ce187-4d95-4680-bd13-e3cb2beb9cd8', 'merchant_id': '9992', 'risk': 50, 'fraud': True}
{'transaction_id': '7633b586-7014-42f9-93d5-916b16734557', 'amount': 41643.16, 'timestamp': '2025-05-27T09:21:50.138722', 'location': 'ATL', 'card_id': 'e9ba8153-a2e1-411a-b4e2-cdffb95d8371', 'merchant_id': '6962', 'risk': 50, 'fraud': True}
{'transaction_id': '41e2f11b-37a1-4996-8f7f-3390da41554a', 'amount': 34343.14, 'timestamp': '2025-05-26T23:23:08.138729', 'location': 'DAL', 'card_id': 'dfb3e3cc-978d-481b-b0fb-5ecdebd80b9e', 'merchant_id': '6840', 'risk': 50, 'fraud': True}
{'transaction_id': '7f2368d1-7223-47e3-a70d-e70bafa49d6c', 'amount': 24288.29, 'timestamp': '2025-05-27T08:44:15.138744', 'location': 'SEA', 'card_id': 'dc7dfd20-3d66-4c4e-9009-ce1dd9669249', 'merchant_id': '9342', 'risk': 50, 'fraud': True}
{'transaction_id': '721362ed-29b6-49c0-aec3-cc539c0b6f62', 'amount': 31613.73, 'timestamp': '2025-05-27T03:16:15.138751', 'location': 'CHI', 'card_id': '684f1d14-33d1-4e35-86b8-fee2c503f716', 'merchant_id': '3264', 'risk': 50, 'fraud': True}
{'transaction_id': 'd19de48a-83ef-4f2d-85a5-79c0c518ff8d', 'amount': 29032.92, 'timestamp': '2025-05-27T02:08:15.138766', 'location': 'LA', 'card_id': 'c7daab58-27d7-424a-b78a-ce6ee6d210b7', 'merchant_id': '9779', 'risk': 70, 'fraud': True}
{'transaction_id': '4b8c4cc1-bb57-4918-8e82-1d514da0283c', 'amount': 41288.3, 'timestamp': '2025-05-27T03:26:50.138773', 'location': 'SF', 'card_id': 'a59f3cbd-f958-4d12-a113-a83eef56842d', 'merchant_id': '8824', 'risk': 50, 'fraud': True}
{'transaction_id': '6cfe58eb-b429-46e0-b1fb-3b1ca5243d87', 'amount': 32819.37, 'timestamp': '2025-05-26T22:19:59.138780', 'location': 'NY', 'card_id': 'ea246e7b-4e31-4702-84ab-516018969397', 'merchant_id': '7377', 'risk': 50, 'fraud': True}
{'transaction_id': '341fce2f-1e4b-4a36-8a66-909bb81699fa', 'amount': 33864.79, 'timestamp': '2025-05-26T21:04:49.138803', 'location': 'SF', 'card_id': '6f15beb9-c503-49a0-8663-b8ca9dff2684', 'merchant_id': '5564', 'risk': 50, 'fraud': True}
{'transaction_id': 'ea8f5795-5cec-4370-bf75-5484d866e55e', 'amount': 22221.89, 'timestamp': '2025-05-27T01:09:30.138818', 'location': 'NY', 'card_id': 'e66e4eed-9341-42e9-8d19-e90c72ffc336', 'merchant_id': '6152', 'risk': 50, 'fraud': True}
{'transaction_id': '0387f497-eace-41d9-aa52-38b74cbd4653', 'amount': 34680.53, 'timestamp': '2025-05-27T11:52:11.138841', 'location': 'NY', 'card_id': '6b66b35e-6b8c-4d0e-a8bb-37048e23252a', 'merchant_id': '2429', 'risk': 70, 'fraud': True}
{'transaction_id': '49fac60a-3799-45df-b41a-b2ef17c77069', 'amount': 41790.02, 'timestamp': '2025-05-27T12:09:29.138863', 'location': 'DAL', 'card_id': '5c0300ee-55c9-4453-ad68-8f7f703522f2', 'merchant_id': '7416', 'risk': 50, 'fraud': True}
{'transaction_id': '6b718f61-79f6-4470-9417-10944df9b028', 'amount': 38638.01, 'timestamp': '2025-05-26T23:04:04.138871', 'location': 'SF', 'card_id': '35383e28-1a03-4b89-9b36-b81ef091dbfa', 'merchant_id': '4767', 'risk': 50, 'fraud': True}
{'transaction_id': 'fa89affa-539e-45ab-a4cb-c99c6437758a', 'amount': 36136.61, 'timestamp': '2025-05-27T16:17:02.138878', 'location': 'CHI', 'card_id': '43169d15-c3d6-4612-b5e0-bf88eab2a92d', 'merchant_id': '4920', 'risk': 50, 'fraud': True}
{'transaction_id': '1284046d-5e18-45d5-9363-b0c5a2391d5e', 'amount': 49917.6, 'timestamp': '2025-05-27T06:49:35.138893', 'location': 'NY', 'card_id': '15abf565-df32-412d-9fdb-feffe458d6e4', 'merchant_id': '5632', 'risk': 50, 'fraud': True}
{'transaction_id': '191943f7-3ccb-4006-a6d0-fc501096c993', 'amount': 33601.88, 'timestamp': '2025-05-26T19:47:35.138915', 'location': 'BOS', 'card_id': '00819a87-10d1-49c5-a6a4-823fe9c87c87', 'merchant_id': '3844', 'risk': 50, 'fraud': True}
{'transaction_id': '4dd4fbb2-47b0-47bc-9df0-815d77e5a7ed', 'amount': 43431.28, 'timestamp': '2025-05-26T21:19:04.138922', 'location': 'SEA', 'card_id': '4727e242-7096-4395-991d-174431095aeb', 'merchant_id': '9327', 'risk': 50, 'fraud': True}
{'transaction_id': '3ce57c95-83d6-4e84-b081-30c089ca1001', 'amount': 29970.27, 'timestamp': '2025-05-27T04:31:09.138937', 'location': 'DAL', 'card_id': '22637c71-c0e5-4b3a-a755-6653bd351726', 'merchant_id': '2696', 'risk': 50, 'fraud': True}
{'transaction_id': '14db8492-b416-45ca-90f0-dee0e5a9c81d', 'amount': 49064.92, 'timestamp': '2025-05-27T09:11:38.138944', 'location': 'SF', 'card_id': '2e3a326a-ccbe-4e08-8372-c6c5677b63ff', 'merchant_id': '5709', 'risk': 70, 'fraud': True}
{'transaction_id': '38ddd384-d5f2-4d53-8aca-f7b2374f6ea2', 'amount': 20231.36, 'timestamp': '2025-05-26T23:27:20.138952', 'location': 'ATL', 'card_id': 'a6648982-395d-4297-8ebf-deb4ffd4520c', 'merchant_id': '4001', 'risk': 50, 'fraud': True}
{'transaction_id': 'b684eb2d-dded-4ae8-b8e6-3a6d8f153885', 'amount': 27565.1, 'timestamp': '2025-05-26T21:47:00.138963', 'location': 'CHI', 'card_id': 'a8703909-4b5a-49a1-ac31-5ad0bcb722a2', 'merchant_id': '9486', 'risk': 50, 'fraud': True}
{'transaction_id': '09cee3ac-786a-4ec1-a003-83873958372c', 'amount': 24966.67, 'timestamp': '2025-05-27T00:24:38.138970', 'location': 'NY', 'card_id': '3803a022-4cb6-4e94-9467-407d3fabad92', 'merchant_id': '2764', 'risk': 50, 'fraud': True}
{'transaction_id': 'bd69af14-b6cd-4c45-a472-41bd367fc139', 'amount': 45968.2, 'timestamp': '2025-05-27T17:59:56.138977', 'location': 'ATL', 'card_id': '878485f4-0896-480a-8370-9d4066e25f6a', 'merchant_id': '5536', 'risk': 50, 'fraud': True}
{'transaction_id': '09c99480-822b-4ab8-baf7-304f945083d8', 'amount': 26231.6, 'timestamp': '2025-05-26T19:44:15.138985', 'location': 'SF', 'card_id': 'b08a24be-e0b4-4f3f-a4ae-c2c276624248', 'merchant_id': '5171', 'risk': 50, 'fraud': True}
{'transaction_id': '57562869-f710-4433-833e-9b4a97bf86ca', 'amount': 42951.25, 'timestamp': '2025-05-27T05:20:52.138993', 'location': 'BOS', 'card_id': 'f301cf56-6d9f-4539-abc9-f0b584bad386', 'merchant_id': '5267', 'risk': 50, 'fraud': True}
{'transaction_id': 'de196472-e7c9-487a-a023-01c015117b88', 'amount': 23853.29, 'timestamp': '2025-05-27T06:36:48.139000', 'location': 'BOS', 'card_id': '52d65c12-5146-41b5-82ae-effe4fad43fc', 'merchant_id': '1638', 'risk': 50, 'fraud': True}
{'transaction_id': '60065e8a-aa22-458d-903d-fa17731dc014', 'amount': 44661.67, 'timestamp': '2025-05-27T12:45:38.139007', 'location': 'ATL', 'card_id': '669645cb-d4d6-4cd3-81e0-7847ecabe36a', 'merchant_id': '1566', 'risk': 50, 'fraud': True}
{'transaction_id': '11e87bc0-3f22-415c-9453-0a543a179556', 'amount': 44442.3, 'timestamp': '2025-05-26T22:35:08.139014', 'location': 'CHI', 'card_id': 'ba88aee3-2a9f-4f8e-a49e-159d4151cde4', 'merchant_id': '1575', 'risk': 50, 'fraud': True}
{'transaction_id': '0f457ad9-83e6-43bf-895f-1ebbc9b8f7b4', 'amount': 29821.11, 'timestamp': '2025-05-27T02:49:57.139022', 'location': 'LA', 'card_id': 'beb99971-5306-45a6-a9c4-5471a213eaaf', 'merchant_id': '7928', 'risk': 50, 'fraud': True}
{'transaction_id': 'dadfa18b-1409-44a1-af78-5a3accc7d979', 'amount': 26706.6, 'timestamp': '2025-05-27T01:34:29.139029', 'location': 'SEA', 'card_id': '4655f4c0-d589-4008-ba63-4df4c7cbcef3', 'merchant_id': '2707', 'risk': 50, 'fraud': True}
